video_id,timestamp,c_x,c_y,w,h,obj_id,confidence
nlinqZPgvVk.mkv,902.0,0.7022393345832825,0.5858054831624031,0.5772379636764526,0.7961688477545976,0.0,0.7206375598907471
nlinqZPgvVk.mkv,902.04,0.7020806670188904,0.5860667819778125,0.5754081010818481,0.792626679316163,0.0,0.7202558517456055
nlinqZPgvVk.mkv,902.08,0.7035800814628601,0.5865625498195489,0.5800133943557739,0.7925058922419945,0.0,0.7198588848114014
nlinqZPgvVk.mkv,902.12,0.703587532043457,0.5868576774994532,0.5803342461585999,0.7936604215453068,0.0,0.7360822558403015
nlinqZPgvVk.mkv,902.16,0.705413818359375,0.5878105061749617,0.580003559589386,0.7898592342933018,0.0,0.7837125062942505
nlinqZPgvVk.mkv,902.2,0.7054009437561035,0.5882574925820032,0.5771127343177795,0.7916431501507759,0.0,0.7753254175186157
nlinqZPgvVk.mkv,902.24,0.704253077507019,0.5882187855740388,0.5909256339073181,0.7913738978405793,0.0,0.8034693598747253
nlinqZPgvVk.mkv,902.28,0.705833911895752,0.58834657172362,0.5870565176010132,0.7905192683140436,0.0,0.8032348155975342
nlinqZPgvVk.mkv,902.32,0.7054582834243774,0.5883139093716939,0.5880988240242004,0.7900576474765936,0.0,0.7848761081695557
nlinqZPgvVk.mkv,902.36,0.6703852415084839,0.5879573807120323,0.5691785216331482,0.7962839083125194,0.0,0.696232795715332
nlinqZPgvVk.mkv,902.4,0.6693008542060852,0.5860883094370365,0.557033896446228,0.8004001069813966,0.0,0.7186108231544495
nlinqZPgvVk.mkv,902.44,0.7036499977111816,0.5862349718809128,0.5907927751541138,0.798272706195712,0.0,0.7016854882240295
nlinqZPgvVk.mkv,902.48,0.7037648558616638,0.5872594880561034,0.5772100687026978,0.7945315413177013,0.0,0.7065238952636719
nlinqZPgvVk.mkv,902.52,0.7040135860443115,0.5869296831389268,0.5741977691650391,0.7973840887347857,0.0,0.7113837599754333
nlinqZPgvVk.mkv,902.5600000000002,0.7066036462783813,0.5862782388925553,0.5626392960548401,0.8044112664957841,0.0,0.6612802743911743
nlinqZPgvVk.mkv,902.6,0.7039371728897095,0.5868494058648746,0.5775919556617737,0.7954475718239943,0.0,0.7353478074073792
nlinqZPgvVk.mkv,902.64,0.7051556706428528,0.5862769663333893,0.5239728689193726,0.8138379075874884,0.0,0.6223173141479492
nlinqZPgvVk.mkv,902.6800000000001,0.7068878412246704,0.587802870819966,0.47267770767211914,0.8203107267618179,0.0,0.5313183069229126
nlinqZPgvVk.mkv,902.72,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,902.76,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,902.8000000000001,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,902.84,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,902.88,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,902.9200000000001,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,902.96,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,903.0,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,903.04,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,903.08,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,903.12,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,903.16,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,903.2,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,903.24,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,903.28,0.3266964852809906,0.5067518807947635,0.6400424242019653,0.9827714624504248,0.0,0.5748162269592285
nlinqZPgvVk.mkv,903.32,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,903.36,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,903.4,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,903.44,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,903.48,0.11992409080266953,0.5039299808442592,0.22729967534542084,0.9955166727304458,0.0,0.5037931203842163
nlinqZPgvVk.mkv,903.52,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,903.5600000000002,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,903.6,0.11993402987718582,0.5106995714207491,0.2248719185590744,1.0028545670211315,0.0,0.5342757105827332
nlinqZPgvVk.mkv,903.64,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,903.76,0.7622621655464172,0.5901448038717111,0.462504506111145,0.8269594772408405,0.0,0.5577306747436523
nlinqZPgvVk.mkv,903.8000000000001,0.7615564465522766,0.5914915956556797,0.46180692315101624,0.818664247294267,0.0,0.6200953722000122
nlinqZPgvVk.mkv,903.84,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,903.88,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,903.9200000000001,0.7618796229362488,0.5874039235214392,0.3839164078235626,0.8300331318130095,0.0,0.5804241299629211
nlinqZPgvVk.mkv,903.96,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,904.0,0.76679527759552,0.5883317252000173,0.3658444583415985,0.8278824537992477,0.0,0.5035104751586914
nlinqZPgvVk.mkv,904.04,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,904.08,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,904.12,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,904.16,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,904.2,0.7716304659843445,0.5847728013992309,0.1944163292646408,0.8471645353982845,0.0,0.5391044616699219
nlinqZPgvVk.mkv,904.24,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,904.28,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,904.32,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,904.36,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,904.4,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,904.44,0.7733001112937927,0.5801337930063406,0.1637992262840271,0.8402895345042148,0.0,0.5170258283615112
nlinqZPgvVk.mkv,904.48,0.56090247631073,0.6862227027614911,0.1392773985862732,0.6310619843502839,0.0,0.6165881752967834
nlinqZPgvVk.mkv,904.48,0.7744669318199158,0.5753466375172138,0.16788525879383087,0.8416883951673905,0.0,0.5457096099853516
nlinqZPgvVk.mkv,904.52,0.7737609148025513,0.5743764171997706,0.17539696395397186,0.849164627244075,0.0,0.5664336085319519
nlinqZPgvVk.mkv,904.5600000000002,0.7709886431694031,0.576707533498605,0.1871502846479416,0.8449628489712874,0.0,0.5508686304092407
nlinqZPgvVk.mkv,904.6,0.7715150117874146,0.5791892359654108,0.1834103912115097,0.8365161314606666,0.0,0.5850316286087036
nlinqZPgvVk.mkv,904.64,0.7737867832183838,0.5829879311223825,0.17792780697345734,0.8373196465273698,0.0,0.5539724230766296
nlinqZPgvVk.mkv,904.6800000000001,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,904.72,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,904.76,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,904.8000000000001,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,904.84,0.7685255408287048,0.5764826086660226,0.24741917848587036,0.841830709700783,0.0,0.5063947439193726
nlinqZPgvVk.mkv,904.88,0.0,-0.3895833333333333,0.0,0.0,0.0,0.0
nlinqZPgvVk.mkv,904.9200000000001,0.4948108196258545,0.5032091821233432,0.26888638734817505,0.9764437680443128,0.0,0.5184586644172668
nlinqZPgvVk.mkv,904.96,0.4931321442127228,0.5009273774921894,0.2610984146595001,0.9754578528304895,0.0,0.5867943167686462
nlinqZPgvVk.mkv,905.0,0.49795055389404297,0.5036888308823109,0.25591620802879333,0.9718945811192194,0.0,0.5339010953903198
nlinqZPgvVk.mkv,905.04,0.4971851110458374,0.5035083395739396,0.25700849294662476,0.9723944847782452,0.0,0.5407882332801819
nlinqZPgvVk.mkv,905.04,0.7713788747787476,0.577266717205445,0.20217712223529816,0.8393616798023382,0.0,0.5047754049301147
nlinqZPgvVk.mkv,905.08,0.4979937672615051,0.5030191466212273,0.2549651861190796,0.9670795353750388,0.0,0.5803446769714355
nlinqZPgvVk.mkv,905.12,0.49363934993743896,0.5051594850917657,0.2815541923046112,0.967558229714632,0.0,0.6278223991394043
nlinqZPgvVk.mkv,905.16,0.4983336329460144,0.5012867694099744,0.25976720452308655,0.967413051923116,0.0,0.6020938158035278
nlinqZPgvVk.mkv,905.16,0.7688188552856445,0.575865629563729,0.2445620894432068,0.8345251065989335,0.0,0.5012121796607971
nlinqZPgvVk.mkv,905.2,0.494495153427124,0.5013840141395728,0.28154680132865906,0.9752352610230445,0.0,0.6180154085159302
nlinqZPgvVk.mkv,905.24,0.4943641424179077,0.5016592050592105,0.28229400515556335,0.9747457499305406,0.0,0.7056962847709656
nlinqZPgvVk.mkv,905.24,0.768778383731842,0.5761997823913892,0.2209690511226654,0.8339212242513895,0.0,0.5299191474914551
